"day","userid","pt","spent"
9,366,513.130883270201,0
9,367,392.6107457366,0
9,369,488.353106293053,0
9,371,433.405024778185,0
9,372,478.690478187292,0
9,375,500.026148067848,0
9,385,518.674770704658,0
9,386,448.862926427048,0
9,387,410.439890210415,0
9,389,547.822766084591,0
9,390,429.020523734767,0
9,392,422.040724224068,0
9,395,517.880016376396,0
9,402,587.892737135864,0
9,407,522.336837365167,0
9,408,582.986175098871,0
9,411,550.715823723349,0
9,414,478.822123801916,0
9,415,508.991599086165,0
9,416,385.449640125502,0
9,420,523.286113457212,0
9,421,534.080283964434,0
9,422,454.464038427125,0
9,423,482.839604560697,0
9,427,563.834233155891,0
9,430,508.924058053279,0
9,433,489.679777766244,0
9,436,511.828459273798,0
9,437,506.95986454778,0
9,438,593.31574559132,0
9,439,471.496375496325,0
9,442,543.37605390905,0
9,443,571.523430871904,0
9,444,462.175957526952,0
9,446,435.954314100354,0
9,449,540.908877603346,0
9,451,484.945923042182,0
9,453,556.855635457006,0
9,454,537.96686845113,0
9,455,507.756048449579,0
9,456,473.230753549583,0
9,457,546.895308961857,0
9,458,474.216324012182,0
9,459,444.985873079897,0
9,460,604.462196419865,0
9,461,531.392057775577,0
9,462,568.070281913193,0
9,463,472.759100311807,0
9,464,494.200817059973,0
9,465,528.336957849281,0
9,466,450.501339927165,0
9,467,518.787960588711,0
9,468,490.701865865657,0
9,471,543.010564791653,0
9,475,638.4743681166,0
9,476,490.934539449751,0
9,481,545.858172336486,0
9,482,523.983401208186,0
9,483,532.165078776946,0
9,484,575.657781653448,0
9,487,617.902415458253,0
9,488,473.129065822037,0
9,489,439.835393212835,0
9,491,499.360267235021,0
9,493,513.837588637859,0
9,499,550.379792767701,0
9,501,534.728051552879,0
9,505,476.297419084638,0
9,507,527.043252199393,0
9,508,428.012202006966,0
9,512,531.2510685775,0
9,513,520.003716371852,0
9,519,643.802231470473,0
9,520,485.974349820513,0
9,521,425.386697223765,0
9,522,531.160237437565,0
9,523,641.309565144132,0
9,524,542.844853259758,0
9,525,546.145893213522,0
9,526,645.62001255626,0
9,527,526.677810269793,0
9,528,524.926142199379,0
9,530,520.311261145516,0
9,531,502.778053905643,0
9,538,541.901570067183,0
9,541,563.082594237295,0
9,544,555.52791160726,0
9,545,431.276722134115,0
9,546,519.612999021071,0
9,549,491.897398112183,0
9,550,572.118001229156,0
9,551,577.001179753207,0
9,553,527.596643651253,0
9,555,643.181601609904,0
9,556,615.154250489851,0
9,557,402.152334730456,0
9,558,535.151955148272,0
9,560,609.206466540182,0
9,561,639.431948360688,0
9,562,602.05773965003,0
9,563,610.02146195941,0
9,564,726.913314261493,0
9,567,530.333365343858,0
9,569,619.946306600115,0
9,570,542.980758783884,0
9,571,587.29769502192,0
9,573,548.030420759985,0
9,574,419.945461555251,0
9,575,603.605231351175,0
9,576,583.089865593229,0
9,577,587.016442573002,0
9,578,550.947796936676,0
9,581,457.319386119154,0
9,584,548.102441614779,0
9,585,493.442914220686,0
9,586,585.10569856188,0
9,587,529.093567112223,0
9,589,492.753500417125,0
9,590,463.475262923823,0
9,592,501.211128365775,0
9,596,475.565093280732,0
9,597,636.424190931617,0
9,600,601.53742497071,0
9,601,547.933672298429,0
9,602,466.431770693647,0
9,603,507.237013075681,0
9,606,599.314904905146,0
9,607,516.521609356779,0
9,608,602.603831008746,0
9,609,420.18404102374,0
9,610,547.926020289791,0
9,613,594.273328760825,0
9,616,589.240093814485,0
9,618,538.096196868817,0
9,619,558.174287958354,0
9,620,546.118168622482,0
9,621,525.840948084235,0
9,622,654.726210926024,0
9,623,709.037309732627,0
9,624,551.236971561861,0
9,626,553.985801687366,0
9,627,627.016956426556,0
9,631,646.017640631071,0
9,632,591.074176953487,0
9,633,576.857156768945,0
9,635,675.950634970978,0
9,636,657.942548626965,0
9,637,613.101148346042,0
9,638,613.341369823922,0
9,642,664.425023872702,0
9,643,563.400014532564,0
9,645,589.44395153152,0
9,647,581.952711498315,0
9,648,614.877492829402,0
9,649,601.068982489304,0
9,650,646.773426842665,0
9,651,565.5907057859,0
9,654,606.21802656017,0
9,655,606.178614891562,0
9,657,623.467849233041,0
9,659,597.939651188055,0
9,661,581.314944857454,43.4514680970525
9,662,633.123168532514,34.6426971300555
9,663,600.374613441401,0
9,666,560.231774110171,0
9,668,522.884795553478,0
9,671,448.851233707978,0
9,673,537.821306533552,0
9,674,616.033762965089,0
9,677,542.687836796927,0
9,678,586.050173319377,0
9,680,526.516160715407,0
9,681,666.165847308818,0
9,684,640.547830803473,0
9,685,678.632317662163,0
9,686,614.087550094238,0
9,687,596.654518754498,0
9,688,604.878243623816,0
9,692,576.642106639133,0
9,694,671.064518538543,0
9,695,655.932583908064,0
9,698,619.823723157981,0
9,699,595.337363198608,0
9,701,675.994274177105,0
9,705,548.267015559177,0
9,706,632.397928785688,0
9,708,552.654149507948,0
9,709,538.638089620141,0
9,711,459.889197818352,0
9,713,582.634253313873,0
9,719,654.34886689559,0
9,721,573.664699629003,0
9,722,619.996776907651,0
9,723,560.639080975877,0
9,725,607.027607628366,0
9,726,569.614916146236,0
9,727,579.795469962832,0
9,728,612.744345775203,0
9,730,639.376786668253,0
9,735,662.63162619895,0
9,736,686.486636487102,0
9,739,620.335946964091,0
9,742,657.943242255908,0
9,743,693.85217709253,0
9,747,617.870344687639,0
9,748,717.265069800731,0
9,749,638.813546390425,0
9,751,652.024049610018,0
9,752,560.189409090563,0
9,757,694.086907340766,0
9,760,776.723277901678,0
9,762,716.950645395716,0
9,763,701.781482774331,0
9,764,674.564019143402,0
9,767,668.073940065361,0
9,768,625.534446148607,0
9,771,669.67496716564,0
9,773,692.986247478926,0
9,775,674.849301879606,0
9,776,607.498403327922,0
9,777,593.8609485324,0
9,781,725.357031030583,0
9,782,725.887935571968,0
9,783,607.452398229687,0
9,786,554.592965656338,0
9,788,625.54625924364,0
9,789,648.55854845049,0
9,791,576.684353614476,0
9,792,646.464031151485,0
9,793,698.416154965507,0
9,802,687.220048071561,0
9,804,658.450220090816,0
9,807,670.295335506393,0
10,2894,311.115552677048,0
10,2896,304.564581872572,0
10,2897,358.730641855131,0
10,2902,337.153659129032,0
10,2903,311.320704808257,0
10,2905,321.583828008612,0
10,2911,279.56014779334,0
10,2913,349.552778803734,0
10,2921,277.683285678103,0
10,2931,264.987863120667,0
10,2933,316.163990319963,0
10,2937,314.502722812908,0
10,2939,299.410443851782,0
10,2940,347.006900437096,0
10,2942,258.547631010208,0
10,2943,317.085348493426,0
10,2947,240.380470157971,0
10,2948,269.259664662175,41.8768136666081
10,2949,341.850185325404,0
10,2956,366.369822164964,0
10,2960,332.473868468503,0
10,2966,272.800256074478,0
10,2973,346.162073095966,0
10,2974,285.517168155348,0
10,2977,261.303848170942,0
10,2978,294.313701491743,0
10,2986,271.011775301753,0
10,2987,408.827745074043,0
10,2990,278.751483395491,0
10,2994,261.902591747611,0
10,2997,324.126591231883,0
10,3001,329.38566014014,0
10,3005,386.37389531417,0
10,3008,373.022241950624,0
10,3010,286.044765839177,0
10,3019,293.647717370579,0
10,3020,315.612482802202,0
10,3022,329.308321649476,0
10,3023,395.120693978884,0
10,3025,377.186633474758,0
10,3027,336.367846016197,0
10,3030,348.615624421247,0
10,3036,359.933965972947,0
10,3038,398.526223630281,0
10,3039,398.075307426715,0
10,3042,294.35581201607,0
10,3046,301.766354294655,0
10,3047,307.583526644862,0
10,3051,362.895557387081,0
10,3052,326.842153282466,0
10,3062,268.11125578401,0
10,3063,340.358881055695,0
10,3064,306.799368307515,0
10,3075,315.571955394499,0
10,3076,291.583974296914,0
10,3077,361.522729159335,0
10,3080,337.85073035678,0
10,3083,264.91711484595,0
10,3084,366.986220186433,0
10,3090,382.714186196514,0
10,3093,334.588359490121,0
10,3099,446.396900818493,0
10,3100,333.323211622816,0
10,3102,402.863896139331,0
10,3109,341.777152553325,0
10,3111,296.958569759916,0
10,3117,396.061105123542,0
10,3125,361.043998889516,0
10,3126,341.084418662929,13.2448303625906
10,3130,367.766330782148,0
10,3132,199.271389421657,0
10,3141,315.302435748408,0
10,3143,377.477034465097,0
10,3145,304.663551564084,0
10,3148,343.765900930614,0
10,3155,434.878440252004,0
10,3164,423.593677208286,0
10,3166,421.001690488607,0
10,3168,205.83015417245,0
10,3169,352.572926322872,0
10,3171,349.516872905185,0
10,3176,410.637439740284,0
10,3177,288.997021668397,0
10,3181,367.23917565035,0
10,3183,397.677205045935,0
10,3184,312.093705452164,0
10,3185,333.134427392051,0
10,3188,335.759445153031,0
10,3189,357.344242250467,0
10,3190,337.460056370184,0
10,3193,264.681112730038,0
10,3201,297.156848587355,0
10,3208,325.221469648644,0
10,3209,269.890530723559,0
10,3215,272.674281700023,0
10,3217,361.641187534243,0
10,3220,279.818797513703,0
10,3223,367.647479577531,0
10,3224,351.778672492526,0
10,3227,282.310740326395,0
10,3228,346.832188479174,0
10,3230,438.630939418357,0
10,3232,371.096264152501,0
10,3233,350.479038203989,0
10,3238,317.351423898937,0
10,3241,355.962869543334,0
10,3242,380.137645707859,0
10,3245,360.456023572406,0
10,3248,421.112584952044,0
10,3250,331.91911730985,0
10,3254,395.732115553046,0
10,3257,380.510095404117,0
10,3262,341.90781962327,0
10,3264,311.585148725761,0
10,3267,345.244276701632,0
10,3271,324.882117275936,0
10,3273,287.471884300048,0
10,3274,271.086958550973,0
10,3277,397.444546080894,0
10,3279,403.199777882149,0
10,3281,417.423742078017,0
10,3283,371.013095888938,0
10,3287,380.44954242057,0
10,3290,278.55379965832,0
10,3295,382.033273526836,0
10,3298,386.02179052917,0
10,3300,369.637949513051,0
10,3303,315.650803365176,15.0932338669649
10,3307,420.326375379297,0
10,3309,390.683192150765,0
10,3310,424.557743461928,0
10,3311,365.219807813065,0
10,3312,362.108677612038,0
10,3314,373.915758650123,0
10,3316,448.212871351019,0
10,3317,389.185322578402,0
10,3321,280.762291300378,65.3845235073442
10,3326,275.359956181668,0
10,3327,389.545173726139,0
10,3328,422.613654596406,0
10,3335,367.150354997284,0
10,3337,442.140285463523,0
10,3342,439.159755152583,0
10,3344,448.740404745545,0
10,3350,362.990467950936,0
10,3351,349.887797982066,0
10,3353,270.200792134917,0
10,3356,358.413510925257,0
10,3362,404.993130764066,0
10,3369,387.778041205406,0
10,3371,405.791362343585,0
10,3374,369.921112320577,0
10,3375,477.113883916686,0
10,3380,349.766627590949,0
10,3382,470.088591100412,0
10,3386,383.189160210792,0
10,3388,362.290654620159,0
10,3389,325.651848441682,0
10,3397,316.671362445307,0
10,3399,400.668892453708,0
10,3404,414.985072097095,0
10,3405,441.87656914032,0
10,3407,446.27486753903,0
10,3411,388.961115759507,0
10,3412,419.268250465985,0
10,3413,422.608654355005,0
10,3416,332.739007822936,0
10,3418,414.805540635536,0
10,3425,349.077944122708,0
10,3426,348.120038863865,0
10,3427,360.661735820423,0
10,3429,483.798490182246,0
10,3431,445.30259560351,0
10,3432,373.17294343236,0
10,3435,463.863333559496,0
10,3441,380.230970625183,0
10,3443,405.827938000963,0
10,3445,402.252657209578,0
10,3448,398.256890138516,0
10,3449,398.072003843263,0
10,3451,421.599287357137,0
10,3452,385.563867063541,0
10,3454,349.567545482276,0
10,3455,480.689992069572,0
10,3456,407.73396102175,0
10,3457,403.196049815201,0
10,3459,442.636988296578,0
10,3461,468.400107490517,0
10,3462,454.809981023698,0
10,3463,521.274736265354,0
10,3467,558.893805223755,0
10,3468,403.109306565892,0
10,3471,488.375316316569,0
10,3472,461.146045203144,0
10,3474,396.41235957652,0
10,3479,406.339623674322,0
10,3481,523.451052990962,0
10,3484,335.767807738009,0
10,3488,442.754601374678,0
10,3491,484.50883679427,0
10,3493,409.589913842429,0
10,3494,400.855721571487,0
10,3495,365.620660567586,0
10,3496,442.886407155075,0
10,3498,453.142099099256,0
10,3507,475.20496064426,0
10,3508,439.404463195145,26.8321569111195
10,3509,478.023951177747,0
10,3513,510.593293516877,0
10,3517,457.913918666357,0
10,3519,379.236616884103,0
10,3520,398.845446869938,0
10,3521,476.259405380602,0
10,3522,491.423831911824,0
10,3525,441.259472650529,0
10,3528,387.375005750579,0
10,3530,420.869663333314,0
10,3535,407.029081344554,0
10,3536,440.186931440979,0
10,3537,357.426307251811,0
10,3539,355.54103501391,0
10,3541,479.153415347508,0
10,3542,419.904346067554,0
10,3543,393.775758215088,0
10,3545,523.894947861384,0
10,3546,382.42641319774,0
10,3548,416.889618010641,0
10,3549,389.091326406823,0
10,3550,548.545254422427,0
10,3551,453.418595658766,0
10,3552,348.425708961923,0
10,3553,431.926847360856,0
10,3554,492.027256193228,0
10,3557,451.052863050425,0
10,3562,367.929700862653,0
10,3566,395.321716716939,0
10,3568,482.170779707353,0
10,3572,342.424760530116,0
10,3573,531.414070261105,0
10,3575,472.76052655626,0
10,3576,272.904823832273,0
10,3583,505.849934493986,0
10,3595,453.096943175106,0
10,3596,399.14881599546,0
10,3600,395.367174533151,0
10,3602,557.694445052385,0
10,3603,540.227921861677,0
10,3604,476.394372456041,0
10,3607,467.818237963171,0
10,3608,471.811341033754,0
10,3609,449.410224256178,0
10,3610,411.898489144387,0
10,3611,485.145766241725,0
10,3612,457.195953523572,0
10,3614,397.13447653029,0
10,3615,447.908478991801,0
10,3616,394.968194358867,0
10,3618,456.436894896333,0
10,3621,498.567264030079,0
10,3625,435.671808154442,0
10,3626,545.204492603607,0
10,3627,435.415445257237,0
10,3628,499.952519991254,0
10,3630,441.468746256809,0
10,3631,438.851936290209,0
10,3634,460.418268446926,0
10,3636,463.112810258624,0
10,3637,421.181476565188,0
10,3640,413.853379556324,0
10,3642,447.737490312223,0
10,3644,520.428238691655,0
10,3649,437.25546832966,0
10,3651,448.084713529177,0
10,3654,494.081843953814,0
10,3656,464.436131969219,0
10,3658,515.658182397123,0
10,3661,460.270706037901,0
10,3663,479.634676159606,0
10,3664,504.248262502789,0
10,3665,469.733789231274,0
10,3666,495.864174179088,0
10,3667,421.345361257662,0
10,3668,412.10904805081,0
10,3672,480.01434790357,0
10,3675,419.887647083791,14.9150969991446
10,3676,430.888505757878,0
10,3678,547.533816622852,0
10,3684,472.598570983977,0
10,3685,425.673733312513,0
10,3686,531.523311900619,0
10,3687,444.48142517895,0
10,3688,431.357154286656,0
10,3692,478.790974208697,0
10,3694,468.913066422648,0
10,3695,417.584896135698,0
10,3698,401.184859980146,0
10,3700,592.117446663821,0
10,3701,570.020758407876,0
10,3702,504.409121563987,0
10,3705,535.307829419567,0
10,3707,447.412234712109,0
10,3709,524.474205258304,0
10,3710,525.547283266543,0
10,3711,502.707251134718,0
10,3716,551.069998790349,0
10,3719,643.69653115069,0
10,3721,595.390516754142,0
10,3722,530.256293246299,0
10,3723,557.148110891654,0
10,3724,522.144337185802,0
10,3729,437.510613051634,0
10,3732,482.604854699698,5.77164339656426
10,3734,575.559139260006,0
10,3736,535.873196208663,0
10,3737,525.737084497957,0
10,3738,614.518029294094,0
10,3739,531.960243030321,0
10,3740,541.903205022067,0
10,3741,444.171636607057,0
10,3747,555.579382432071,0
10,3751,550.324660085016,0
10,3752,586.053539292967,17.2066153080427
10,3754,470.792669348659,0
10,3758,500.737594739563,0
10,3762,495.488332372009,0
10,3764,537.979711231122,0
10,3765,456.915936101489,0
10,3767,521.296592177987,0
10,3768,526.610776437463,0
10,3773,568.363326905717,0
10,3775,480.993277398628,0
10,3777,476.594065682318,0
10,3778,643.890357062927,0
10,3779,488.346029948037,0
10,3780,492.258710085198,0
10,3783,621.932773076954,0
10,3785,534.226071475114,0
10,3786,481.800662963462,0
10,3787,431.81205683572,0
10,3788,454.488669449556,0
10,3790,459.823607484687,0
10,3792,426.582601654029,0
10,3795,519.627341177422,0
10,3796,464.876404908921,0
10,3797,590.736295725326,0
10,3798,502.352125344706,0
10,3803,490.006859072458,0
10,3806,452.965698045865,0
10,3807,525.442695732683,0
10,3808,582.047957208628,0
10,3810,568.594631164823,0
10,3813,496.512505996483,23.9709612958711
10,3815,497.266181045042,0
10,3817,436.120245629104,0
10,3818,570.027772499687,0
10,3820,408.984349033657,0
10,3821,518.545530008592,0
10,3825,469.062563380754,0
10,3826,459.26674325436,0
10,3829,490.088677236534,0
10,3830,479.009785332971,0
10,3832,570.232747214675,0
10,3834,503.054363768655,0
10,3837,522.42142412451,0
10,3838,518.065492461708,0
10,3839,544.611236649051,0
10,3840,425.429552993775,0
10,3842,515.829664610988,0
10,3843,431.879713799322,0
10,3844,492.358762440026,0
10,3845,416.679055194465,0
10,3846,518.504510808081,0
10,3849,482.185794809032,0
10,3850,517.956255099014,0
10,3851,487.902272559828,0
10,3852,502.720541808869,0
10,3853,435.572803547364,0
10,3854,536.393833444226,0
10,3855,550.319245976861,0
10,3856,445.833431270741,0
10,3864,586.104128002043,0
10,3865,585.01695877308,0
10,3866,512.599788650161,0
10,3867,539.575157619701,0
10,3869,531.858144575012,0
10,3872,551.215359272857,0
10,3873,557.879799376191,0
10,3874,562.314332425207,0
10,3877,575.068826261077,0
10,3881,527.33226079818,0
10,3882,552.129519524721,0
10,3884,467.65674151839,0
10,3888,529.815840449016,0
10,3890,562.729562766914,0
10,3892,596.303524071544,0
10,3893,551.171214999001,0
10,3894,575.817434220658,0
10,3897,453.936659086876,0
10,3898,550.244062093657,0
10,3899,477.565966224089,0
10,3900,525.167619868114,0
10,3902,471.692858568382,0
10,3903,475.389063788143,0
10,3905,514.93870554435,0
10,3906,514.939682809958,0
10,3907,556.570214782854,0
10,3910,524.077425900849,0
10,3911,587.745381414567,0
10,3912,512.84219921487,0
10,3914,623.348900360256,0
10,3916,612.415887005344,0
10,3917,535.768825147464,0
10,3918,585.28441862172,0
10,3923,475.130263969275,0
10,3924,523.251849041462,0
10,3926,576.836494485976,0
10,3928,515.548396252083,0
10,3929,531.757764017362,0
10,3930,474.568854126132,0
10,3932,617.747579074041,0
10,3934,497.758991633719,0
10,3935,636.116010715969,0
10,3937,584.971825041786,0
10,3939,610.842568941715,0
10,3942,501.649215807088,0
10,3943,533.911129297416,0
10,3944,520.452785313734,0
10,3945,614.04257679978,0
10,3946,490.498234097476,0
10,3947,618.972277101528,0
10,3948,564.021990497593,0
10,3949,601.768486288404,0
10,3951,492.524539181933,0
10,3952,519.295089121232,0
10,3953,556.225414709528,0
10,3955,478.518926786185,0
10,3957,532.093680911679,0
10,3959,552.663413256319,0
10,3961,626.350794174672,0
10,3962,627.894429523182,0
10,3964,536.657386311929,0
10,3965,492.592007409617,0
10,3966,587.281352098251,0
10,3967,640.489228751788,37.4743702066359
10,3968,547.137943309225,0
10,3969,585.896103684471,0
10,3971,482.025991574752,0
10,3972,584.924229336054,0
10,3973,529.376307758642,0
10,3974,576.213584583144,0
10,3977,503.312455126842,0
10,3978,562.398827760448,0
10,3979,634.360627694892,0
10,3980,572.070369659855,0
10,3981,555.323440459305,0
10,3984,556.346114212252,22.7144566706168
10,3985,530.113354745844,0
10,3988,562.357266712486,0
10,3989,545.885903570971,0
10,3990,638.196032096969,0
10,3993,563.488362198334,0
10,3994,502.725743759981,0
10,3995,542.345775414059,0
10,3998,607.739988593399,0
10,4000,595.729521547649,0
10,4001,619.481254957083,0
10,4002,490.885778210446,0
10,4004,470.549227285524,0
10,4005,570.531897149581,0
10,4007,548.999743354401,0
10,4008,512.673318129391,0
10,4009,504.55703637655,0
10,4010,542.851895588327,0
10,4011,566.802960421264,0
10,4019,550.080210624838,0
10,4022,585.803072309705,0
10,4023,627.685986248561,0
10,4026,606.481032087506,0
10,4031,535.579176074922,0
10,4032,565.097277023008,0
10,4033,680.705507544497,0
10,4034,533.476693034214,0
10,4035,640.079248812663,0
10,4036,623.978600625053,0
10,4037,637.211938518678,0
10,4038,627.804665132301,0
10,4040,614.625736324846,0
10,4042,522.623037812927,0
10,4046,698.454440337028,0
10,4049,496.066436603448,0
10,4051,698.554450219496,0
10,4054,695.456127390841,0
10,4057,597.497082318332,0
10,4058,633.003850735247,0
10,4059,530.337868886787,0
10,4060,534.842281068303,0
10,4063,562.699684517876,0
10,4065,509.548511552449,0
10,4067,590.981093355327,0
10,4069,633.051001792223,0
10,4071,607.158355296545,0
10,4074,626.456637953875,0
10,4077,621.371626114884,0
10,4078,597.157161324487,31.2721020679511
10,4079,569.476316182321,0
10,4082,618.863102401767,0
10,4083,677.020700428208,0
10,4084,593.962019887213,0
10,4089,629.949620399361,0
10,4090,624.79777174283,0
10,4091,635.97726547715,0
10,4092,641.646565267131,0
10,4094,567.164245358538,0
10,4096,630.994508828582,0
10,4100,574.277419231384,0
10,4102,641.529987572313,0
10,4103,580.92131593225,0
10,4106,555.990357610651,0
10,4109,622.118344241705,0
10,4110,671.617310099558,0
10,4112,617.827123074941,0
10,4114,565.689701618402,0
10,4115,575.765761322343,0
10,4118,646.220559566698,0
10,4122,543.95770256182,0
10,4124,516.9352112807,0
10,4129,698.632025954638,0
10,4132,695.953747883221,0
10,5,274.255244864371,23.7257127128085
10,10,216.853388548281,0
10,12,261.444930949337,0
10,13,273.215027828519,0
10,20,319.963945681792,0
10,23,286.113097696061,0
10,24,310.979436432503,0
10,26,407.746824535066,0
10,33,351.792836207891,0
10,35,295.773645137608,0
10,45,357.922867733817,0
10,47,292.280167645029,0
10,48,263.464242648971,0
10,50,358.077813475403,0
10,51,299.76777015624,0
10,53,336.732371147286,0
10,54,352.286680852962,0
10,55,336.737773100612,0
10,57,327.650787686367,0
10,58,358.988621379827,0
10,63,250.67818207508,0
10,64,333.710015745761,0
10,68,325.360769914344,0
10,69,286.582375904182,0
10,73,280.43653513931,0
10,74,368.70640497323,0
10,79,284.540912269548,0
10,84,369.745833151883,0
10,85,307.815539090944,0
10,104,246.940903315867,0
10,107,141.641492394288,0
10,112,284.909371153607,0
10,114,313.740301567455,30.0192067507691
10,115,299.255139374478,0
10,116,402.340873817969,0
10,119,372.924694184545,0
10,121,391.861060773499,0
10,125,295.267748092732,0
10,127,291.943839648849,0
10,130,327.564636112393,0
10,131,277.166436157192,0
10,132,329.210139053238,0
10,136,398.307794311781,0
10,137,280.957310487764,0
10,139,379.978703316451,0
10,140,329.414168985692,0
10,141,355.113973403454,0
10,142,352.626751582565,0
10,143,317.438737403432,0
10,145,344.881221074263,0
10,150,350.62779831743,0
10,152,439.738289097158,0
10,153,402.288089697607,0
10,154,278.629646886452,0
10,157,437.068206778084,0
10,158,307.497410174648,0
10,159,290.617139611592,43.7873453030708
10,160,202.806758516548,0
10,162,337.169720794524,0
10,165,343.414308946361,0
10,167,349.932248811608,0
10,168,409.620805890702,0
10,169,279.425989082064,0
10,171,332.471148793602,0
10,173,315.961989860212,0
10,174,422.77108540206,0
10,175,385.107248097678,0
10,179,294.599473068634,0
10,184,329.695462742318,0
10,185,346.992000579296,0
10,186,326.74244392997,0
10,189,369.086782783665,0
10,191,360.106608296003,0
10,193,416.687761376686,0
10,194,363.523284972896,0
10,196,412.449907105268,0
10,198,331.531694345983,0
10,200,373.018716759251,0
10,203,464.872327838606,0
10,205,347.084963930375,0
10,207,344.755260387667,0
10,210,412.295994673021,0
10,215,274.398763700962,0
10,217,272.443120148285,0
10,218,397.628004075551,0
10,220,401.069793182598,0
10,221,319.40130088369,0
10,225,398.165323352509,0
10,227,289.364647591757,0
10,229,431.068789247929,0
10,230,338.72815079549,0
10,234,332.581029124566,0
10,235,337.916209858677,0
10,239,359.087864469284,0
10,241,423.756012408649,0
10,244,389.582254067571,0
10,246,358.662515601527,0
10,247,326.693339567361,0
10,251,367.749595267816,0
10,252,495.21230643515,0
10,253,411.361974255209,0
10,254,421.696397987881,0
10,255,396.892292945445,0
10,258,412.152611652485,0
10,259,337.021381430317,0
10,260,442.409326780096,0
10,269,296.795765752236,0
10,270,348.341781712345,0
10,273,453.786089709305,0
10,274,418.161193012683,0
10,277,390.966247671456,0
10,279,461.867574095749,0
10,281,435.348524025667,0
10,282,366.988939452978,0
10,288,387.723932193885,0
10,290,344.772486703752,0
10,291,361.247059598476,0
10,292,393.00268520875,0
10,293,389.237200450969,0
10,296,443.485057447275,0
10,298,378.209951238312,0
10,300,318.558691944927,0
10,304,374.914324952036,0
10,308,421.223801845722,0
10,313,376.997770582832,0
10,317,450.714718807499,0
10,319,459.336450784249,0
10,321,390.494468077333,0
10,322,351.475939168962,0
10,324,342.767592801739,0
10,328,405.865553912324,60.627033087463
10,330,383.429791390591,0
10,331,351.469593819605,0
10,333,436.482371405454,0
10,336,447.968671659812,0
10,337,342.15726957015,0
10,338,393.647171734452,0
10,339,469.545008594652,0
10,340,427.40463433308,0
10,342,373.547939063675,0
10,345,409.997440341159,0
10,346,344.118003812723,0
10,347,364.656234860509,0
10,350,375.600096935439,0
10,357,399.509686776509,0
10,359,394.460301438723,0
10,360,470.936141208623,0
10,362,492.156359174893,0
10,365,530.116460906788,0
10,370,455.936464141151,0
10,371,501.209195464825,0
10,373,428.947234873987,0
10,374,396.408866500686,0
10,376,398.765470684158,0
10,380,466.721257491954,0
10,381,397.647347966339,0
10,384,397.942718105113,0
10,387,432.655925098547,0
10,388,522.509987569705,0
10,389,470.796895826749,0
10,391,434.915380375981,0
10,393,470.17002267707,0
10,394,407.172975639527,0
10,398,537.894040804382,0
10,400,488.593853888559,0
10,403,558.133366113822,0
10,404,449.590989606086,0
10,408,488.462335037077,0
10,409,440.449215406436,0
10,411,381.990763915242,0
10,413,462.362561038015,0
10,414,462.087100056961,0
10,415,409.341681028494,0
10,417,467.004598380163,0
10,420,505.277513183904,0
10,422,449.601741966582,0
10,423,470.017464051341,0
10,424,525.990203721976,0
10,426,478.436389082738,0
10,427,513.684036179513,0
10,428,384.162977256952,0
10,434,362.359274513913,0
10,439,434.79582086389,0
10,440,508.80134177605,0
10,441,419.883281221289,0
10,444,482.773057787305,0
10,446,436.446122816939,0
10,447,535.697171515634,0
10,449,437.383738480903,0
10,455,470.795387091479,0
10,459,464.375019965048,0
10,460,478.911167434888,0
10,461,390.355012956195,0
10,463,499.131314215589,0
10,469,396.592394429865,0
10,470,477.689412574524,0
10,471,376.251795815483,0
10,474,529.838062623913,0
10,476,609.825115876592,0
10,477,384.08433848166,0
10,479,376.824420248088,0
10,481,524.358236536572,0
10,485,526.733100301592,0
10,489,422.787210336263,0
10,490,473.930942890759,0
10,493,440.900634874219,0
10,494,411.619545847874,0
10,496,459.96660326914,0
10,497,387.538669055307,0
10,499,519.373702309022,0
10,503,455.777994709884,0
10,504,436.809598505968,0
10,506,405.149353169031,0
10,507,497.740343893618,0
10,508,485.673746369253,0
10,509,490.692932682918,0
10,512,426.068971232218,0
10,515,467.764271439466,0
10,519,422.957842276765,0
10,520,437.298849684857,0
10,521,479.548279276053,0
10,522,501.473306162213,0
10,524,454.619464410947,0
10,525,561.408910241379,0
10,526,576.570270866943,0
10,527,439.651193503807,0
10,529,512.810202571364,0
10,530,473.45578298642,0
10,532,568.889817334607,0
10,535,510.324023427178,0
10,536,471.707997440103,0
10,540,509.518029707803,0
10,541,445.181846639959,0
10,543,482.385847818582,0
10,545,469.604163475472,0
10,546,471.892129520701,0
10,547,427.149405608382,0
10,548,496.801937016557,0
10,551,454.449441171638,0
10,552,554.535593045483,0
10,553,439.910493031342,0
10,554,490.767914254898,0
10,555,428.502366126204,0
10,556,456.325085583715,0
10,561,509.607363429887,0
10,562,481.946531624287,0
10,564,558.205172677485,0
10,566,527.57110619611,0
10,567,456.700332813693,0
10,569,629.356892105045,0
10,570,466.205876480545,0
10,572,464.310438703649,0
10,573,471.865353302404,0
10,575,490.269103889489,0
10,576,469.077943214279,0
10,577,593.770696017564,0
10,578,507.152157677288,0
10,579,478.89237644926,0
10,580,636.654173831171,0
10,581,416.874707951733,0
10,582,462.309522374016,0
10,585,555.527730375562,0
10,588,382.362318163075,0
10,590,535.070739871369,0
10,595,508.536399446642,0
10,596,600.442316801686,0
